"","Experiment","Treatment","Day","Strain","Plate","Well","Reading","adjusted"
"2801",3,"21C",8,"QLD","C","9C",0.147,0.10201
"2802",3,"21C",8,"QLD","C","9D",0.148,0.10301
"2803",3,"21C",8,"QLD","C","9E",0.143,0.09801
"2804",3,"21C",8,"QLD","C","9G",0.156,0.11101
"2805",3,"21C",8,"QLD","C","10B",0.155,0.11001
"2806",3,"21C",8,"QLD","C","10C",0.155,0.11001
"2807",3,"21C",8,"QLD","C","10D",0.149,0.10401
"2808",3,"21C",8,"QLD","C","10E",0.156,0.11101
"2809",3,"21C",8,"QLD","C","10F",0.162,0.11701
"2810",3,"21C",8,"QLD","C","10G",0.168,0.12301
"2811",3,"15C",8,"QLD","A","2B",0.151,0.10501
"2812",3,"15C",8,"QLD","A","2C",0.15,0.10401
"2813",3,"15C",8,"QLD","A","2D",0.146,0.10001
"2814",3,"15C",8,"QLD","A","2E",0.137,0.09101
"2815",3,"15C",8,"QLD","A","2F",0.145,0.09901
"2816",3,"15C",8,"QLD","A","2G",0.146,0.10001
"2817",3,"15C",8,"QLD","A","3B",0.15,0.10401
"2818",3,"15C",8,"QLD","A","3D",0.151,0.10501
"2819",3,"15C",8,"QLD","A","3E",0.145,0.09901
"2820",3,"15C",8,"QLD","A","3F",0.149,0.10301
"2821",3,"15C",8,"QLD","A","3G",0.155,0.10901
"2822",3,"15C",8,"QLD","A","4B",0.149,0.10301
"2823",3,"15C",8,"QLD","A","4C",0.14,0.09401
"2824",3,"15C",8,"QLD","A","4E",0.148,0.10201
"2825",3,"15C",8,"QLD","A","4G",0.151,0.10501
"2826",3,"15C",8,"QLD","C","8B",0.147,0.10101
"2827",3,"15C",8,"QLD","C","8C",0.14,0.09401
"2828",3,"15C",8,"QLD","C","8F",0.141,0.09501
"2829",3,"15C",8,"QLD","C","8G",0.135,0.08901
"2830",3,"15C",8,"QLD","C","9B",0.149,0.10301
"2831",3,"15C",8,"QLD","C","9D",0.141,0.09501
"2832",3,"15C",8,"QLD","C","9E",0.142,0.09601
"2833",3,"15C",8,"QLD","C","9F",0.143,0.09701
"2834",3,"15C",8,"QLD","C","9G",0.146,0.10001
"2835",3,"15C",8,"QLD","C","10B",0.157,0.11101
"2836",3,"15C",8,"QLD","C","10C",0.151,0.10501
"2837",3,"15C",8,"QLD","C","10D",0.143,0.09701
"2838",3,"15C",8,"QLD","C","10E",0.147,0.10101
"2839",3,"15C",8,"QLD","C","10F",0.152,0.10601
"2840",3,"15C",8,"QLD","C","10G",0.154,0.10801
"2841",3,"17C",8,"QLD","A","2B",0.155,0.10951
"2842",3,"17C",8,"QLD","A","2C",0.152,0.10651
"2843",3,"17C",8,"QLD","A","2D",0.152,0.10651
"2844",3,"17C",8,"QLD","A","2E",0.155,0.10951
"2845",3,"17C",8,"QLD","A","2F",0.151,0.10551
"2846",3,"17C",8,"QLD","A","2G",0.155,0.10951
"2847",3,"17C",8,"QLD","A","3B",0.146,0.10051
"2848",3,"17C",8,"QLD","A","3C",0.153,0.10751
"2849",3,"17C",8,"QLD","A","3D",0.147,0.10151
"2850",3,"17C",8,"QLD","A","3E",0.147,0.10151
"2851",3,"17C",8,"QLD","A","3G",0.146,0.10051
"2852",3,"17C",8,"QLD","A","4B",0.146,0.10051
"2853",3,"17C",8,"QLD","A","4C",0.145,0.09951
"2854",3,"17C",8,"QLD","A","4E",0.144,0.09851
"2855",3,"17C",8,"QLD","A","4G",0.15,0.10451
"2856",3,"17C",8,"QLD","B","5B",0.147,0.10151
"2857",3,"17C",8,"QLD","B","5C",0.148,0.10251
"2858",3,"17C",8,"QLD","B","5E",0.154,0.10851
"2859",3,"17C",8,"QLD","B","5F",0.148,0.10251
"2860",3,"17C",8,"QLD","B","5G",0.152,0.10651
"2861",3,"17C",8,"QLD","B","6B",0.15,0.10451
"2862",3,"17C",8,"QLD","B","6C",0.145,0.09951
"2863",3,"17C",8,"QLD","B","6D",0.144,0.09851
"2864",3,"17C",8,"QLD","B","6F",0.209,0.16351
"2865",3,"17C",8,"QLD","B","6G",0.151,0.10551
"2866",3,"17C",8,"QLD","B","7B",0.147,0.10151
"2867",3,"17C",8,"QLD","B","7C",0.144,0.09851
"2868",3,"17C",8,"QLD","B","7E",0.143,0.09751
"2869",3,"17C",8,"QLD","B","7F",0.147,0.10151
"2870",3,"17C",8,"QLD","B","7G",0.155,0.10951
"2871",3,"19C",8,"QLD","B","5B",0.153,0.10501
"2872",3,"19C",8,"QLD","B","5C",0.146,0.09801
"2873",3,"19C",8,"QLD","B","5E",0.145,0.09701
"2874",3,"19C",8,"QLD","B","5F",0.148,0.10001
"2875",3,"19C",8,"QLD","B","5G",0.151,0.10301
"2876",3,"19C",8,"QLD","B","6B",0.149,0.10101
"2877",3,"19C",8,"QLD","B","6C",0.147,0.09901
"2878",3,"19C",8,"QLD","B","6D",0.144,0.09601
"2879",3,"19C",8,"QLD","B","6E",0.149,0.10101
"2880",3,"19C",8,"QLD","B","6G",0.146,0.09801
"2881",3,"19C",8,"QLD","B","7B",0.147,0.09901
"2882",3,"19C",8,"QLD","B","7C",0.143,0.09501
"2883",3,"19C",8,"QLD","B","7D",0.149,0.10101
"2884",3,"19C",8,"QLD","B","7E",0.145,0.09701
"2885",3,"19C",8,"QLD","B","7G",0.146,0.09801
"2886",3,"19C",8,"QLD","C","8B",0.15,0.10201
"2887",3,"19C",8,"QLD","C","8C",0.147,0.09901
"2888",3,"19C",8,"QLD","C","8D",0.148,0.10001
"2889",3,"19C",8,"QLD","C","8E",0.145,0.09701
"2890",3,"19C",8,"QLD","C","8F",0.149,0.10101
"2891",3,"19C",8,"QLD","C","8G",0.155,0.10701
"2892",3,"19C",8,"QLD","C","9B",0.153,0.10501
"2893",3,"19C",8,"QLD","C","9C",0.148,0.10001
"2894",3,"19C",8,"QLD","C","9D",0.148,0.10001
"2895",3,"19C",8,"QLD","C","9E",0.074,0.02601
"2896",3,"19C",8,"QLD","C","9G",0.155,0.10701
"2897",3,"19C",8,"QLD","C","10B",0.158,0.11001
"2898",3,"19C",8,"QLD","C","10C",0.159,0.11101
"2899",3,"19C",8,"QLD","C","10E",0.15,0.10201
"2900",3,"19C",8,"QLD","C","10F",0.159,0.11101
"2901",3,"19C",8,"QLD","C","10G",0.163,0.11501
"2902",3,"25C",8,"QLD","C","8B",0.143,0.09501
"2903",3,"25C",8,"QLD","C","8C",0.138,0.09001
"2904",3,"25C",8,"QLD","C","8D",0.135,0.08701
"2905",3,"25C",8,"QLD","C","8E",0.136,0.08801
"2906",3,"25C",8,"QLD","C","8F",0.14,0.09201
"2907",3,"25C",8,"QLD","C","8G",0.145,0.09701
"2908",3,"25C",8,"QLD","C","9B",0.137,0.08901
"2909",3,"25C",8,"QLD","C","9D",0.14,0.09201
"2910",3,"25C",8,"QLD","C","9E",0.141,0.09301
"2911",3,"25C",8,"QLD","C","9F",0.133,0.08501
"2912",3,"25C",8,"QLD","C","9G",0.15,0.10201
"2913",3,"25C",8,"QLD","C","10B",0.144,0.09601
"2914",3,"25C",8,"QLD","C","10E",0.144,0.09601
"2915",3,"25C",8,"QLD","C","10F",0.148,0.10001
"2916",3,"25C",8,"QLD","C","10G",0.151,0.10301
"2917",3,"28C",8,"QLD","A","2B",0.043,0.00301
"2918",3,"28C",8,"QLD","A","2D",0.045,0.00101
"2919",3,"28C",8,"QLD","A","2E",0.045,0.00101
"2920",3,"28C",8,"QLD","A","2F",0.045,0.00101
"2921",3,"28C",8,"QLD","A","2G",0.044,0.00201
"2922",3,"28C",8,"QLD","A","3B",0.045,0.00101
"2923",3,"28C",8,"QLD","A","3C",0.047,0.00101
"2924",3,"28C",8,"QLD","A","3D",0.046,1e-05
"2925",3,"28C",8,"QLD","A","3E",0.046,1e-05
"2926",3,"28C",8,"QLD","A","3F",0.049,0.00301
"2927",3,"28C",8,"QLD","A","3G",0.046,1e-05
"2928",3,"28C",8,"QLD","A","4B",0.043,0.00301
"2929",3,"28C",8,"QLD","A","4C",0.044,0.00201
"2930",3,"28C",8,"QLD","A","4D",0.045,0.00101
"2931",3,"28C",8,"QLD","A","4E",0.047,0.00101
"2932",3,"28C",8,"QLD","A","4F",0.047,0.00101
"2933",3,"28C",8,"QLD","A","4G",0.043,0.00301
"2934",3,"28C",8,"QLD","C","8B",0.046,1e-05
"2935",3,"28C",8,"QLD","C","8C",0.047,0.00101
"2936",3,"28C",8,"QLD","C","8D",0.047,0.00101
"2937",3,"28C",8,"QLD","C","8E",0.046,1e-05
"2938",3,"28C",8,"QLD","C","8F",0.043,0.00301
"2939",3,"28C",8,"QLD","C","8G",0.043,0.00301
"2940",3,"28C",8,"QLD","C","9B",0.045,0.00101
"2941",3,"28C",8,"QLD","C","9C",0.046,1e-05
"2942",3,"28C",8,"QLD","C","9D",0.046,1e-05
"2943",3,"28C",8,"QLD","C","9E",0.044,0.00201
"2944",3,"28C",8,"QLD","C","9F",0.044,0.00201
"2945",3,"28C",8,"QLD","C","9G",0.045,0.00101
"2946",3,"28C",8,"QLD","C","10B",0.046,1e-05
"2947",3,"28C",8,"QLD","C","10C",0.049,0.00301
"2948",3,"28C",8,"QLD","C","10D",0.048,0.00201
"2949",3,"28C",8,"QLD","C","10E",0.046,1e-05
"2950",3,"28C",8,"QLD","C","10F",0.048,0.00201
"2951",3,"28C",8,"QLD","C","10G",0.044,0.00201
"2952",3,"27C",8,"QLD","A","2B",0.055,0.00901
"2953",3,"27C",8,"QLD","A","2C",0.057,0.01101
"2954",3,"27C",8,"QLD","A","2D",0.057,0.01101
"2955",3,"27C",8,"QLD","A","2E",0.056,0.01001
"2956",3,"27C",8,"QLD","A","2F",0.058,0.01201
"2957",3,"27C",8,"QLD","A","2G",0.056,0.01001
"2958",3,"27C",8,"QLD","A","3B",0.058,0.01201
"2959",3,"27C",8,"QLD","A","3C",0.06,0.01401
"2960",3,"27C",8,"QLD","A","3D",0.057,0.01101
"2961",3,"27C",8,"QLD","A","3F",0.056,0.01001
"2962",3,"27C",8,"QLD","A","3G",0.055,0.00901
"2963",3,"27C",8,"QLD","A","4B",0.056,0.01001
"2964",3,"27C",8,"QLD","A","4C",0.055,0.00901
"2965",3,"27C",8,"QLD","A","4E",0.054,0.00801
"2966",3,"27C",8,"QLD","A","4F",0.058,0.01201
"2967",3,"27C",8,"QLD","A","4G",0.057,0.01101
"2968",3,"27C",8,"QLD","B","5B",0.054,0.00801
"2969",3,"27C",8,"QLD","B","5D",0.055,0.00901
"2970",3,"27C",8,"QLD","B","5F",0.054,0.00801
"2971",3,"27C",8,"QLD","B","5G",0.056,0.01001
"2972",3,"27C",8,"QLD","B","6B",0.057,0.01101
"2973",3,"27C",8,"QLD","B","6C",0.056,0.01001
"2974",3,"27C",8,"QLD","B","6D",0.06,0.01401
"2975",3,"27C",8,"QLD","B","6E",0.06,0.01401
"2976",3,"27C",8,"QLD","B","6F",0.055,0.00901
"2977",3,"27C",8,"QLD","B","6G",0.052,0.00601
"2978",3,"27C",8,"QLD","B","7B",0.054,0.00801
"2979",3,"27C",8,"QLD","B","7C",0.056,0.01001
"2980",3,"27C",8,"QLD","B","7D",0.057,0.01101
"2981",3,"27C",8,"QLD","B","7E",0.053,0.00701
"2982",3,"27C",8,"QLD","B","7F",0.051,0.00501
"2983",3,"27C",8,"QLD","B","7G",0.054,0.00801
"2984",3,"13C",9,"QLD","B","5B",0.117,0.07051
"2985",3,"13C",9,"QLD","B","5C",0.12,0.07351
"2986",3,"13C",9,"QLD","B","5D",0.121,0.07451
"2987",3,"13C",9,"QLD","B","5E",0.13,0.08351
"2988",3,"13C",9,"QLD","B","5G",0.127,0.08051
"2989",3,"13C",9,"QLD","B","6B",0.117,0.07051
"2990",3,"13C",9,"QLD","B","6E",0.115,0.06851
"2991",3,"13C",9,"QLD","B","6G",0.117,0.07051
"2992",3,"13C",9,"QLD","B","7B",0.112,0.06551
"2993",3,"13C",9,"QLD","B","7C",0.117,0.07051
"2994",3,"13C",9,"QLD","B","7E",0.11,0.06351
"2995",3,"13C",9,"QLD","B","7F",0.112,0.06551
"2996",3,"13C",9,"QLD","B","7G",0.117,0.07051
"2997",3,"13C",9,"QLD","C","8B",0.12,0.07351
"2998",3,"13C",9,"QLD","C","8C",0.105,0.05851
"2999",3,"13C",9,"QLD","C","8D",0.105,0.05851
"3000",3,"13C",9,"QLD","C","8E",0.108,0.06151
"3001",3,"13C",9,"QLD","C","8G",0.103,0.05651
"3002",3,"13C",9,"QLD","C","9B",0.103,0.05651
"3003",3,"13C",9,"QLD","C","9C",0.101,0.05451
"3004",3,"13C",9,"QLD","C","9D",0.104,0.05751
"3005",3,"13C",9,"QLD","C","9F",0.105,0.05851
"3006",3,"13C",9,"QLD","C","9G",0.107,0.06051
"3007",3,"13C",9,"QLD","C","10B",0.105,0.05851
"3008",3,"13C",9,"QLD","C","10D",0.102,0.05551
"3009",3,"13C",9,"QLD","C","10E",0.108,0.06151
"3010",3,"13C",9,"QLD","C","10G",0.111,0.06451
"3011",3,"26C",9,"QLD","A","2B",0.066,0.02101
"3012",3,"26C",9,"QLD","A","2C",0.072,0.02701
"3013",3,"26C",9,"QLD","A","2D",0.069,0.02401
"3014",3,"26C",9,"QLD","A","2E",0.073,0.02801
"3015",3,"26C",9,"QLD","A","2G",0.074,0.02901
"3016",3,"26C",9,"QLD","A","3B",0.082,0.03701
"3017",3,"26C",9,"QLD","A","3E",0.071,0.02601
"3018",3,"26C",9,"QLD","A","3F",0.076,0.03101
"3019",3,"26C",9,"QLD","A","3G",0.077,0.03201
"3020",3,"26C",9,"QLD","A","4B",0.082,0.03701
"3021",3,"26C",9,"QLD","A","4C",0.074,0.02901
"3022",3,"26C",9,"QLD","A","4D",0.072,0.02701
"3023",3,"26C",9,"QLD","A","4E",0.072,0.02701
"3024",3,"26C",9,"QLD","A","4F",0.074,0.02901
"3025",3,"26C",9,"QLD","A","4G",0.073,0.02801
"3026",3,"26C",9,"QLD","B","5B",0.058,0.01301
"3027",3,"26C",9,"QLD","B","5C",0.058,0.01301
"3028",3,"26C",9,"QLD","B","5D",0.057,0.01201
"3029",3,"26C",9,"QLD","B","5G",0.06,0.01501
"3030",3,"26C",9,"QLD","B","6B",0.06,0.01501
"3031",3,"26C",9,"QLD","B","6D",0.06,0.01501
"3032",3,"26C",9,"QLD","B","6E",0.062,0.01701
"3033",3,"26C",9,"QLD","B","6F",0.061,0.01601
"3034",3,"26C",9,"QLD","B","6G",0.059,0.01401
"3035",3,"26C",9,"QLD","B","7B",0.058,0.01301
"3036",3,"26C",9,"QLD","B","7C",0.058,0.01301
"3037",3,"26C",9,"QLD","B","7D",0.058,0.01301
"3038",3,"26C",9,"QLD","B","7E",0.056,0.01101
"3039",3,"26C",9,"QLD","B","7F",0.057,0.01201
"3040",3,"26C",9,"QLD","B","7G",0.06,0.01501
"3041",3,"23C",9,"QLD","A","2B",0.168,0.12101
"3042",3,"23C",9,"QLD","A","2C",0.171,0.12401
"3043",3,"23C",9,"QLD","A","2D",0.153,0.10601
"3044",3,"23C",9,"QLD","A","2E",0.162,0.11501
"3045",3,"23C",9,"QLD","A","2F",0.173,0.12601
"3046",3,"23C",9,"QLD","A","2G",0.172,0.12501
"3047",3,"23C",9,"QLD","A","3B",0.165,0.11801
"3048",3,"23C",9,"QLD","A","3C",0.164,0.11701
"3049",3,"23C",9,"QLD","A","3F",0.16,0.11301
"3050",3,"23C",9,"QLD","A","3G",0.173,0.12601
"3051",3,"23C",9,"QLD","A","4B",0.156,0.10901
"3052",3,"23C",9,"QLD","A","4C",0.148,0.10101
"3053",3,"23C",9,"QLD","A","4D",0.149,0.10201
"3054",3,"23C",9,"QLD","A","4F",0.15,0.10301
"3055",3,"23C",9,"QLD","A","4G",0.154,0.10701
"3056",3,"23C",9,"QLD","C","8B",0.158,0.11101
"3057",3,"23C",9,"QLD","C","8C",0.153,0.10601
"3058",3,"23C",9,"QLD","C","8D",0.15,0.10301
"3059",3,"23C",9,"QLD","C","8E",0.152,0.10501
"3060",3,"23C",9,"QLD","C","8F",0.153,0.10601
"3061",3,"23C",9,"QLD","C","8G",0.156,0.10901
"3062",3,"23C",9,"QLD","C","9B",0.165,0.11801
"3063",3,"23C",9,"QLD","C","9C",0.162,0.11501
"3064",3,"23C",9,"QLD","C","9D",0.154,0.10701
"3065",3,"23C",9,"QLD","C","9G",0.157,0.11001
"3066",3,"23C",9,"QLD","C","10B",0.167,0.12001
"3067",3,"23C",9,"QLD","C","10C",0.159,0.11201
"3068",3,"23C",9,"QLD","C","10D",0.157,0.11001
"3069",3,"23C",9,"QLD","C","10F",0.155,0.10801
"3070",3,"23C",9,"QLD","C","10G",0.162,0.11501
"3071",3,"21C",9,"QLD","B","5B",0.16,0.11501
"3072",3,"21C",9,"QLD","B","5C",0.156,0.11101
"3073",3,"21C",9,"QLD","B","5E",0.162,0.11701
"3074",3,"21C",9,"QLD","B","5F",0.157,0.11201
"3075",3,"21C",9,"QLD","B","5G",0.162,0.11701
"3076",3,"21C",9,"QLD","B","6B",0.165,0.12001
"3077",3,"21C",9,"QLD","B","6D",0.161,0.11601
"3078",3,"21C",9,"QLD","B","6F",0.158,0.11301
"3079",3,"21C",9,"QLD","B","6G",0.16,0.11501
"3080",3,"21C",9,"QLD","B","7B",0.157,0.11201
"3081",3,"21C",9,"QLD","B","7C",0.16,0.11501
"3082",3,"21C",9,"QLD","B","7D",0.155,0.11001
"3083",3,"21C",9,"QLD","B","7E",0.154,0.10901
"3084",3,"21C",9,"QLD","B","7F",0.157,0.11201
"3085",3,"21C",9,"QLD","B","7G",0.16,0.11501
"3086",3,"21C",9,"QLD","C","8B",0.165,0.12001
"3087",3,"21C",9,"QLD","C","8E",0.153,0.10801
"3088",3,"21C",9,"QLD","C","8F",0.152,0.10701
"3089",3,"21C",9,"QLD","C","8G",0.166,0.12101
"3090",3,"21C",9,"QLD","C","9B",0.167,0.12201
"3091",3,"21C",9,"QLD","C","9C",0.158,0.11301
"3092",3,"21C",9,"QLD","C","9D",0.158,0.11301
"3093",3,"21C",9,"QLD","C","9E",0.153,0.10801
"3094",3,"21C",9,"QLD","C","9G",0.166,0.12101
"3095",3,"21C",9,"QLD","C","10B",0.164,0.11901
"3096",3,"21C",9,"QLD","C","10C",0.165,0.12001
"3097",3,"21C",9,"QLD","C","10D",0.16,0.11501
"3098",3,"21C",9,"QLD","C","10E",0.165,0.12001
"3099",3,"21C",9,"QLD","C","10F",0.172,0.12701
"3100",3,"21C",9,"QLD","C","10G",0.178,0.13301
"3101",3,"15C",9,"QLD","A","2B",0.164,0.11701
"3102",3,"15C",9,"QLD","A","2C",0.162,0.11501
"3103",3,"15C",9,"QLD","A","2D",0.157,0.11001
"3104",3,"15C",9,"QLD","A","2E",0.151,0.10401
"3105",3,"15C",9,"QLD","A","2F",0.159,0.11201
"3106",3,"15C",9,"QLD","A","2G",0.161,0.11401
"3107",3,"15C",9,"QLD","A","3B",0.163,0.11601
"3108",3,"15C",9,"QLD","A","3D",0.161,0.11401
"3109",3,"15C",9,"QLD","A","3E",0.156,0.10901
"3110",3,"15C",9,"QLD","A","3F",0.16,0.11301
"3111",3,"15C",9,"QLD","A","3G",0.167,0.12001
"3112",3,"15C",9,"QLD","A","4B",0.162,0.11501
"3113",3,"15C",9,"QLD","A","4C",0.151,0.10401
"3114",3,"15C",9,"QLD","A","4E",0.159,0.11201
"3115",3,"15C",9,"QLD","A","4G",0.162,0.11501
"3116",3,"15C",9,"QLD","C","8B",0.159,0.11201
"3117",3,"15C",9,"QLD","C","8C",0.15,0.10301
"3118",3,"15C",9,"QLD","C","8F",0.151,0.10401
"3119",3,"15C",9,"QLD","C","8G",0.147,0.10001
"3120",3,"15C",9,"QLD","C","9B",0.161,0.11401
"3121",3,"15C",9,"QLD","C","9D",0.154,0.10701
"3122",3,"15C",9,"QLD","C","9E",0.153,0.10601
"3123",3,"15C",9,"QLD","C","9F",0.154,0.10701
"3124",3,"15C",9,"QLD","C","9G",0.156,0.10901
"3125",3,"15C",9,"QLD","C","10B",0.171,0.12401
"3126",3,"15C",9,"QLD","C","10C",0.162,0.11501
"3127",3,"15C",9,"QLD","C","10D",0.154,0.10701
"3128",3,"15C",9,"QLD","C","10E",0.153,0.10601
"3129",3,"15C",9,"QLD","C","10F",0.163,0.11601
"3130",3,"15C",9,"QLD","C","10G",0.165,0.11801
"3131",3,"17C",9,"QLD","A","2B",0.166,0.11951
"3132",3,"17C",9,"QLD","A","2C",0.162,0.11551
"3133",3,"17C",9,"QLD","A","2D",0.16,0.11351
"3134",3,"17C",9,"QLD","A","2E",0.165,0.11851
"3135",3,"17C",9,"QLD","A","2F",0.163,0.11651
"3136",3,"17C",9,"QLD","A","2G",0.167,0.12051
"3137",3,"17C",9,"QLD","A","3B",0.156,0.10951
"3138",3,"17C",9,"QLD","A","3C",0.162,0.11551
"3139",3,"17C",9,"QLD","A","3D",0.155,0.10851
"3140",3,"17C",9,"QLD","A","3E",0.153,0.10651
"3141",3,"17C",9,"QLD","A","3G",0.156,0.10951
"3142",3,"17C",9,"QLD","A","4B",0.155,0.10851
"3143",3,"17C",9,"QLD","A","4C",0.152,0.10551
"3144",3,"17C",9,"QLD","A","4E",0.151,0.10451
"3145",3,"17C",9,"QLD","A","4G",0.158,0.11151
"3146",3,"17C",9,"QLD","B","5B",0.154,0.10751
"3147",3,"17C",9,"QLD","B","5C",0.155,0.10851
"3148",3,"17C",9,"QLD","B","5E",0.158,0.11151
"3149",3,"17C",9,"QLD","B","5F",0.154,0.10751
"3150",3,"17C",9,"QLD","B","5G",0.159,0.11251
"3151",3,"17C",9,"QLD","B","6B",0.156,0.10951
"3152",3,"17C",9,"QLD","B","6C",0.151,0.10451
"3153",3,"17C",9,"QLD","B","6D",0.151,0.10451
"3154",3,"17C",9,"QLD","B","6F",0.169,0.12251
"3155",3,"17C",9,"QLD","B","6G",0.158,0.11151
"3156",3,"17C",9,"QLD","B","7B",0.154,0.10751
"3157",3,"17C",9,"QLD","B","7C",0.151,0.10451
"3158",3,"17C",9,"QLD","B","7E",0.152,0.10551
"3159",3,"17C",9,"QLD","B","7F",0.154,0.10751
"3160",3,"17C",9,"QLD","B","7G",0.16,0.11351
"3161",3,"19C",9,"QLD","B","5B",0.161,0.11151
"3162",3,"19C",9,"QLD","B","5C",0.153,0.10351
"3163",3,"19C",9,"QLD","B","5E",0.154,0.10451
"3164",3,"19C",9,"QLD","B","5F",0.156,0.10651
"3165",3,"19C",9,"QLD","B","5G",0.158,0.10851
"3166",3,"19C",9,"QLD","B","6B",0.157,0.10751
"3167",3,"19C",9,"QLD","B","6C",0.154,0.10451
"3168",3,"19C",9,"QLD","B","6D",0.151,0.10151
"3169",3,"19C",9,"QLD","B","6E",0.159,0.10951
"3170",3,"19C",9,"QLD","B","6G",0.154,0.10451
"3171",3,"19C",9,"QLD","B","7B",0.155,0.10551
"3172",3,"19C",9,"QLD","B","7C",0.15,0.10051
"3173",3,"19C",9,"QLD","B","7D",0.155,0.10551
"3174",3,"19C",9,"QLD","B","7E",0.153,0.10351
"3175",3,"19C",9,"QLD","B","7G",0.154,0.10451
"3176",3,"19C",9,"QLD","C","8B",0.159,0.10951
"3177",3,"19C",9,"QLD","C","8C",0.156,0.10651
"3178",3,"19C",9,"QLD","C","8D",0.157,0.10751
"3179",3,"19C",9,"QLD","C","8E",0.154,0.10451
"3180",3,"19C",9,"QLD","C","8F",0.157,0.10751
"3181",3,"19C",9,"QLD","C","8G",0.164,0.11451
"3182",3,"19C",9,"QLD","C","9B",0.161,0.11151
"3183",3,"19C",9,"QLD","C","9C",0.156,0.10651
"3184",3,"19C",9,"QLD","C","9D",0.155,0.10551
"3185",3,"19C",9,"QLD","C","9E",0.094,0.04451
"3186",3,"19C",9,"QLD","C","9G",0.162,0.11251
"3187",3,"19C",9,"QLD","C","10B",0.167,0.11751
"3188",3,"19C",9,"QLD","C","10C",0.166,0.11651
"3189",3,"19C",9,"QLD","C","10E",0.159,0.10951
"3190",3,"19C",9,"QLD","C","10F",0.162,0.11251
"3191",3,"19C",9,"QLD","C","10G",0.17,0.12051
"3192",3,"25C",9,"QLD","C","8B",0.154,0.10501
"3193",3,"25C",9,"QLD","C","8C",0.151,0.10201
"3194",3,"25C",9,"QLD","C","8D",0.148,0.09901
"3195",3,"25C",9,"QLD","C","8E",0.149,0.10001
"3196",3,"25C",9,"QLD","C","8F",0.15,0.10101
"3197",3,"25C",9,"QLD","C","8G",0.155,0.10601
"3198",3,"25C",9,"QLD","C","9B",0.149,0.10001
"3199",3,"25C",9,"QLD","C","9D",0.152,0.10301
"3200",3,"25C",9,"QLD","C","9E",0.152,0.10301
"3201",3,"25C",9,"QLD","C","9F",0.145,0.09601
"3202",3,"25C",9,"QLD","C","9G",0.159,0.11001
"3203",3,"25C",9,"QLD","C","10B",0.157,0.10801
"3204",3,"25C",9,"QLD","C","10E",0.154,0.10501
"3205",3,"25C",9,"QLD","C","10F",0.158,0.10901
"3206",3,"25C",9,"QLD","C","10G",0.162,0.11301
"3207",3,"28C",9,"QLD","A","2B",0.044,0.00051
"3208",3,"28C",9,"QLD","A","2D",0.046,0.00151
"3209",3,"28C",9,"QLD","A","2E",0.045,0.00051
"3210",3,"28C",9,"QLD","A","2F",0.05,0.00551
"3211",3,"28C",9,"QLD","A","2G",0.044,0.00051
"3212",3,"28C",9,"QLD","A","3B",0.046,0.00151
"3213",3,"28C",9,"QLD","A","3C",0.047,0.00251
"3214",3,"28C",9,"QLD","A","3D",0.045,0.00051
"3215",3,"28C",9,"QLD","A","3E",0.046,0.00151
"3216",3,"28C",9,"QLD","A","3F",0.047,0.00251
"3217",3,"28C",9,"QLD","A","3G",0.045,0.00051
"3218",3,"28C",9,"QLD","A","4B",0.043,0.00151
"3219",3,"28C",9,"QLD","A","4C",0.043,0.00151
"3220",3,"28C",9,"QLD","A","4D",0.046,0.00151
"3221",3,"28C",9,"QLD","A","4E",0.046,0.00151
"3222",3,"28C",9,"QLD","A","4F",0.046,0.00151
"3223",3,"28C",9,"QLD","A","4G",0.043,0.00151
"3224",3,"28C",9,"QLD","C","8B",0.044,0.00051
"3225",3,"28C",9,"QLD","C","8C",0.045,0.00051
"3226",3,"28C",9,"QLD","C","8D",0.048,0.00351
"3227",3,"28C",9,"QLD","C","8E",0.045,0.00051
"3228",3,"28C",9,"QLD","C","8F",0.043,0.00151
"3229",3,"28C",9,"QLD","C","8G",0.043,0.00151
"3230",3,"28C",9,"QLD","C","9B",0.044,0.00051
"3231",3,"28C",9,"QLD","C","9C",0.046,0.00151
"3232",3,"28C",9,"QLD","C","9D",0.045,0.00051
"3233",3,"28C",9,"QLD","C","9E",0.044,0.00051
"3234",3,"28C",9,"QLD","C","9F",0.044,0.00051
"3235",3,"28C",9,"QLD","C","9G",0.044,0.00051
"3236",3,"28C",9,"QLD","C","10B",0.047,0.00251
"3237",3,"28C",9,"QLD","C","10C",0.05,0.00551
"3238",3,"28C",9,"QLD","C","10D",0.049,0.00451
"3239",3,"28C",9,"QLD","C","10E",0.045,0.00051
"3240",3,"28C",9,"QLD","C","10F",0.048,0.00351
"3241",3,"28C",9,"QLD","C","10G",0.045,0.00051
"3242",3,"27C",9,"QLD","A","2B",0.058,0.01101
"3243",3,"27C",9,"QLD","A","2C",0.058,0.01101
"3244",3,"27C",9,"QLD","A","2D",0.059,0.01201
"3245",3,"27C",9,"QLD","A","2F",0.06,0.01301
"3246",3,"27C",9,"QLD","A","2G",0.057,0.01001
"3247",3,"27C",9,"QLD","A","3B",0.059,0.01201
"3248",3,"27C",9,"QLD","A","3C",0.062,0.01501
"3249",3,"27C",9,"QLD","A","3D",0.06,0.01301
"3250",3,"27C",9,"QLD","A","3F",0.058,0.01101
