dhf,dlf,whf,wlf,dha,dla,dhw,dlw,whw,wlw,hr
23.5,15.75,20.25,22.25,16.25,18.5,17,17.5,17.25,23.25,308.0333333
23.5,15.25,20.25,22.25,16.25,18,17,17.25,17.25,23.25,308.2
23.5,16.75,20.25,22.25,16.25,18.5,17,17.25,17.25,23.25,308.3666667
23.25,17.25,20.25,24,16.75,18.25,17,17.5,17.25,22.75,308.5333333
23,17.25,20.25,25,19.75,18.5,17,17.5,17.25,23.25,308.7
23,17.25,20,25,20,19,17,17.5,17.25,23.25,308.8666667
23,17.25,20,24.25,18.75,18.75,17,18,17.25,22.75,309.0333333
22.75,17.5,20.25,24.25,18.25,19.5,17,17.75,17.25,23.25,309.2
22.75,19,20.25,24.5,19.25,19,17,17.5,17.25,23.25,309.3666667
22.75,19.25,20.25,24.5,19.25,19,17,17.5,17.25,23.25,309.5333333
22.5,19.25,20.25,24.5,19.25,19.5,17,18,17.25,23,309.7
22.5,19.25,20.25,24.25,19.25,19.5,17,17.5,17.25,23.25,309.8666667
22.5,19.25,20.25,24.5,19.25,19.5,17,18,17.25,23.25,310.0333333
22.5,19.25,20.25,24.5,19.25,20,17,17.75,17.25,23.25,310.2
22.25,19.25,20.25,24.5,19.25,19.5,17,18,17.25,23.25,310.3666667
22.25,19.25,20.25,24.25,19.25,20,17,18.25,17.25,23.25,310.5333333
22.25,19.25,20.25,24.5,19.25,20.25,17,18,17.25,23.25,310.7
22,19.25,20.25,24.25,19.25,20,17,18.5,17.25,23.25,310.8666667
22,19.25,20.25,24.5,19.25,20.5,17,18,17.25,23.25,311.0333333
22,19.25,20.25,24.5,19.25,20.5,17,18.5,17.25,23.25,311.2
22,19.25,20.25,24.5,19.25,20,17,18.5,17.25,23.25,311.3666667
22,19.25,20.25,24.5,19.25,20.5,17,18.25,17.25,23.25,311.5333333
22,19.25,20.25,24.5,19.25,20.25,17,18.5,17.25,23.25,311.7
22,19.25,20.25,24.5,19.25,20.5,17,19,17.25,23.25,311.8666667
21.75,19.25,20.25,24.25,19.25,20.5,17,18.5,17.25,23.25,312.0333333
21.75,19.25,20.25,24.5,19.25,20.5,17,19,17.25,23,312.2
21.75,19.25,20.25,24.5,19.5,21,17,18.75,17.25,23.25,312.3666667
21.75,19.25,20.25,24.5,19.25,21,17,19,17.25,23.25,312.5333333
21.75,19.25,20.25,24.5,19.25,20.5,17,19,17.25,23.25,312.7
21.75,19.25,20.5,24.5,19.25,21,17,18.75,17.25,23.25,312.8666667
21.75,19.25,20.75,24.5,19.25,21,17,19.25,17.25,23.25,313.0333333
21.5,19.25,20.5,24.25,19.25,20.5,17,19.25,17.25,23.25,313.2
21.5,18.75,20.75,24.25,18.25,21,17,19,17.25,23.25,313.3666667
21.5,19.75,20.75,25,18.75,21.25,17,19.5,17.25,23.25,313.5333333
21.5,20,20.75,27,20,21,17,19,17.25,23.25,313.7
21.5,20,20.75,28,20,21.5,17,19.5,17.25,23.25,313.8666667
21.5,20,20.75,28,19.75,21,17,19.5,17.25,23.25,314.0333333
21.5,20,20.75,28,19.75,21.5,17,19,17.25,23.25,314.2
21.5,20,20.75,28,19.75,21.5,17,19.5,17.25,23.25,314.3666667
21.5,20,20.75,28,19.75,21,17,19,17.25,23.25,314.5333333
21.5,20,20.75,28,19.75,21.5,17,19.5,17.25,23.25,314.7
21.5,20,20.75,28,19.75,21.5,17,19.5,17.25,23.25,314.8666667
21.5,20,20.75,28,19.75,21.25,17,19.5,17.25,23.25,315.0333333
21.5,20,20.75,28,19.75,21.5,17,19,17.25,23.25,315.2
21.5,20,20.75,28,19.75,21,17,19.5,17.25,23.25,315.3666667
21.5,20,20.75,28,19.75,21.5,17,19,17.25,23.25,315.5333333
21.5,20,20.75,28,19.75,21.5,17,19.5,17.25,23.25,315.7
21.5,20,20.75,28,20,21.25,17,19.5,17.25,23.25,315.8666667
21.25,20,20.75,28,19.75,21.5,17,19,17.25,23,316.0333333
21.25,20,20.75,28,19.75,21,17,19.5,17.25,23.25,316.2
21.25,20,21,28,20,21.5,17,19,17,23.25,316.3666667
21.25,20,21.25,28,20,21.5,17,19.5,17,23.25,316.5333333
21.25,20,21.25,28,20,21.25,17,19.25,17.25,23.25,316.7
21.25,20,21.25,28,20,21.5,17,19.25,17.25,23.25,316.8666667
21.25,20,21.25,28,20,21,17,19.5,17.25,23.25,317.0333333
21.25,20,21.25,28,20,21.5,17,19,17,23.25,317.2
21.25,20,21.25,28,20,21.5,17,19.5,17,23.25,317.3666667
21.25,20,21.25,28,20,21.25,17,19,17,23.25,317.5333333
21.25,20,21.25,28,20,21.5,17,18.25,16.75,23.25,317.7
21.25,20,21.25,28,20.25,21,17,18.5,16.75,23.25,317.8666667
21.25,20,21.25,28,20.25,21.5,17,18.25,16.75,23,318.0333333
21.25,20,21.25,28,20.25,20.5,17,18.5,16.75,23.25,318.2
21.25,20,21.25,28,20,18.5,17,18.5,16.75,23.25,318.3666667
21.25,20,21.25,28,20,19,17,18.25,16.75,23.25,318.5333333
21,20,21.25,28,20,18.5,17,18.5,16.75,23.25,318.7
21,20,21.25,28,20,19,17,18.25,16.75,23.25,318.8666667
21,20,21.25,28,20.25,18.5,17,18.5,16.75,23.25,319.0333333
21,20,21.25,28,20.25,18.75,17,18.5,16.75,23.25,319.2
21,20,21.25,28,20.25,18.5,17,18.5,16.75,23.25,319.3666667
21,20,21.25,28,20.25,18.5,17,18.5,16.75,23.25,319.5333333
21,20,21.25,28,20.25,19,17,18,16.75,23.25,319.7
21,20,21.25,28,20.25,18.5,17,18.75,16.75,23,319.8666667
21,20,21.25,28,20.25,19,17,18.25,16.75,23.25,320.0333333
21,20,21.25,28,20.25,18.5,17,18.5,16.75,23.25,320.2
21,20,21.25,28,20.5,18.5,17,18.5,16.75,23,320.3666667
21,20,21.25,28,20.25,18.75,17,18.25,16.75,23.25,320.5333333
21,20,21.25,28,20.5,18.5,17,18.75,16.75,23.25,320.7
21,19.25,21.25,27.5,20,19,17,18.25,16.75,23.25,320.8666667
21,19,21.25,26,17.75,18.5,17,18.5,16.75,23.25,321.0333333
21,19.25,21.25,24.75,19,19,17,18.5,16.75,23.25,321.2
21,19.25,21.25,23.25,19.5,18.5,17,18.5,16.75,23.25,321.3666667
21,19.25,21.25,23,19.25,19,17,18.5,16.75,23.25,321.5333333
21,19.25,21.25,23,19.25,18.5,17,18.25,17,23.25,321.7
21,19.25,20.75,23,19.25,18.5,17,18.5,17,23.25,321.8666667
21,19.25,20.75,23,19.25,18.5,17,18,17.25,23.25,322.0333333
21.25,19.25,20.75,23,19.5,18.5,17,18,17,23.25,322.2
21.25,19.25,20.75,23,19.25,18.75,17,18.5,17,23.25,322.3666667
21.25,19.25,20.75,23,19.25,18.5,17,18.5,17.25,23.25,322.5333333
21.25,19.25,20.75,23,19.25,18.5,17,18.5,17.25,23.25,322.7
21.25,19.25,20.75,23,19.25,18.5,17,18,17.25,23.25,322.8666667
21.25,19.25,20.75,23,19.25,18,17,18.25,17.25,23.25,323.0333333
21.5,19.25,20.75,23,19.5,18.5,17,18.5,17.25,23.25,323.2
21.5,19.25,20.75,23,19.25,18,17,18,17.25,23.25,323.3666667
21.5,19.25,20.75,23,19.5,18.5,17,18,17.25,23.25,323.5333333
21.5,19.25,20.75,23,19.5,18,17,17.5,17.25,23.25,323.7
21.5,19.25,20.75,23,19.25,17.75,17,18,17.25,23.25,323.8666667
21.5,19.25,20.75,23,19.5,18,17,17.5,17.25,23.25,324.0333333
21.5,19.25,20.75,23,19.5,18,17,18,17.25,23.25,324.2
21.75,19.25,20.75,23,19.5,17.5,17,17.5,17.25,23.25,324.3666667
21.75,19.25,20.75,23,19.5,17.5,17,17.75,17.25,23.25,324.5333333
21.75,19.25,20.75,23,19.5,18,17,17.5,17.25,23.25,324.7
21.75,19.25,20.75,23,19.25,17.5,17,18,17.25,23.25,324.8666667
22,19.25,20.75,23,19.5,17.5,17,17.5,17.25,23.25,325.0333333
22,19.25,20.75,25,19.5,17.25,17,17.5,17.25,23.25,325.2
22,18.75,20.75,26.5,19.5,17.5,17,17.5,17.25,23.25,325.3666667
22,19.75,20.75,28,18.75,17,17,17.75,17.25,23.25,325.5333333
22,20,20.75,28,21,17.5,17,17.25,17.25,23.25,325.7
22,20,20.75,28,21,17,17,17.5,17.25,23.25,325.8666667
22.25,20,20.75,28,20.5,17.25,17,17.5,17.25,23.25,326.0333333
22.25,20,20.75,28,20.5,17.5,17,17.5,17.25,23.25,326.2
22.25,20,20.75,28,20.5,17,17,17,17.25,23.25,326.3666667
22.25,20,20.75,28,20.75,17,17,17.5,17.25,23.25,326.5333333
22.5,20,20.75,28,20.5,17,17,17.5,17.25,23.25,326.7
22.5,20,20.75,28,20.5,17,17,17,17.25,23.25,326.8666667
22.5,20,20.75,28,20.75,17,17,17.25,17.25,23.25,327.0333333
22.5,20,20.75,28,20.75,17,17,17,17.25,23.25,327.2
22.5,20,20.75,28,20.25,17,17,17.25,17.25,23.25,327.3666667
22.75,20,20.75,28,20.5,17,17,16.75,17.25,23.25,327.5333333
22.75,20,20.5,28,20.5,17,17,17,17.25,23.25,327.7
22.75,20,20.5,28,20.5,17.25,17,17,17.25,23.25,327.8666667
22.75,20,20.5,28,20.5,17,17,16.5,17.25,23.25,328.0333333
22.75,20,20.25,28,20.5,17.25,17,17,17.25,23.25,328.2
22.75,20,20.25,28,20.5,17,17,17,17.25,23.25,328.3666667
22.75,20,20.25,28,20.5,16.75,17,16.5,17.25,23.25,328.5333333
22.75,20,20.25,28,20.5,17,17,16.75,17.25,23.25,328.7
23,20,20.25,28,20.75,16.5,17,17,17.25,23.25,328.8666667
23,20,20.25,28,20.75,16.5,17,17,17.25,23.25,329.0333333
23,20,20.25,26.75,20.75,17,17,16.75,17.25,23.25,329.2
23,19.25,20.25,25.75,20.5,16.5,17,16.25,17.25,23.25,329.3666667
23,19,20.25,24.25,20.75,17,17,16.5,17.25,23.25,329.5333333
23,19.25,20.25,23.25,20.75,16.5,17,17,17.25,23.25,329.7
23,19.25,20.25,22.5,20.25,17,17,17,17.25,23.25,329.8666667
23,17.75,20.25,20.75,17.75,17,17,17,17.25,23.25,330.0333333
23,16.75,20.25,22,17.25,16.5,17,17,17.25,23.25,330.2
23,15.75,20.25,22.25,17.25,17,17,17,17.25,23.25,330.3666667
23,15.75,20.25,22.25,17.25,17,17,17,17.25,23.25,330.5333333
23,15.75,20.25,22.25,17.25,17,17,17,17.25,23.25,330.7
22.75,15.75,20.25,22.25,17.25,17.5,17,17.5,17.25,23.25,330.8666667
22.75,15.75,20.25,22.25,17.5,17.5,17,17,17.25,23.25,331.0333333
22.75,15.75,20.25,22.25,17.5,17.5,17,17,17.25,23.25,331.2
22.75,15.75,20.25,22.25,17.5,18,17,17,17.25,23.25,331.3666667
22.75,15.75,20.25,22.25,17.25,17.5,17,17,17.25,23.25,331.5333333
22.75,15.75,20.25,22.25,17.5,18,17,17.25,17.25,23.25,331.7
22.75,15.75,20.25,22.25,17.5,18,17,17,17.25,23.25,331.8666667
22.75,15.75,20.25,22.25,17.25,18,17,17.5,17.25,23.25,332.0333333
22.75,15.75,20.25,22.25,17.5,18.5,17,17,17.25,23.25,332.2
22.75,16,20.25,21.75,17.5,18.5,17,17.5,17.25,23.25,332.3666667
22.75,17.25,20.25,23.5,16.75,19,17,17.5,17.25,23.25,332.5333333
22.75,17.25,20.25,25,20.75,18.5,17,18,17.25,23.25,332.7
22.75,17.25,20.25,25,25,19,17,17.5,17.25,23.25,332.8666667
22.5,17.25,20.25,25,21.5,19,17,17.5,17.25,23.25,333.0333333
22.5,16.75,20.25,24,18.5,19,17,18,17.25,23.25,333.2
22.5,18.75,20.25,24.5,20,19.5,17,17.5,17.25,23.25,333.3666667
22.5,19.25,20.25,24.5,20.5,19,17,18,17.25,23.25,333.5333333
22.5,19.25,20.25,24.5,20.25,19.5,17,17.5,17.25,23.25,333.7
22.5,19.25,20.25,24.5,20.25,20,17,18,17.25,23.25,333.8666667
22.5,19.25,20.25,24.5,20.25,19.5,17,18,17.25,23.25,334.0333333
22.5,19.25,20.25,24.5,20.25,20,17,18,17.25,23.25,334.2
22.5,19.25,20.25,24.5,20.25,20,17,18,17.25,23.25,334.3666667
22.25,19.25,20.25,24.5,20.25,20,17,18.5,17.25,23.25,334.5333333
22.25,19.25,20.25,24.5,20.25,20.5,17,18,17.25,23.25,334.7
22.25,19.25,20.25,24.5,20.25,20,17,18.5,17.25,23.25,334.8666667
22.25,19.25,20.25,24.5,20.25,20.25,17,18.5,17.25,23.25,335.0333333
22.25,19.25,20.25,24.5,20.25,20.5,17,18.25,17.25,23.25,335.2
22.25,19.25,20.25,24.5,20.25,20,17,18.75,17.25,23.25,335.3666667
22.25,19.25,20.25,24.5,20.25,20.5,17,18.5,17.25,23.25,335.5333333
22.25,19.25,20.25,24.5,20.25,20.5,17,19,17.25,23,335.7
22.25,19.25,20.25,24.5,20.25,20.5,17,18.75,17.25,23.25,335.8666667
22.25,19.25,20.25,24.5,20.25,21,17,18.5,17.25,23.25,336.0333333
22.25,19.25,20.25,24.5,20.25,20.5,17,19,17.25,23.25,336.2
22,19.25,20.25,24.5,20.25,20.5,17,18.75,17.25,23.25,336.3666667
22,19.25,20.25,24.5,20.25,21,17,19,17.25,23.25,336.5333333
22,19.25,20.25,24.5,20.5,20.5,17,19,17.25,23.25,336.7
22,19.25,20.5,24.25,20.5,21,17,19,17.25,23.25,336.8666667
22,19.25,20.5,24.5,20.5,21,17,19.5,17.25,23.25,337.0333333
22,19.25,20.5,24.5,20.5,21,17,19,17.25,23.25,337.2
22,19.25,20.75,24.5,20.5,21.5,17,19.5,17.25,23.25,337.3666667
22,19,20.75,24.75,19.75,21,17,19,17.25,23.25,337.5333333
22,20,20.75,26.5,25.5,21.25,17,19.5,17.25,23.25,337.7
22,20,20.75,27.75,28,21.5,17,19.25,17.25,23.25,337.8666667
22,20,20.75,28,23.75,21,17,19.25,17.25,23.25,338.0333333
22,20,20.75,28,22.25,21.5,17,19.5,17.25,23.25,338.2
22,20,20.75,28,22.5,21,17,19,17.25,23.25,338.3666667
22,20,20.75,28,22.5,21.5,17,19.5,17.25,23.25,338.5333333
22,20,20.75,28,22.5,21,17,19,17.25,23.25,338.7
22,20,20.75,28,22.25,21.25,17,19.5,17.25,23.25,338.8666667
21.75,20,20.75,28,22.25,21.5,17,19.25,17.25,23.25,339.0333333
21.75,20,20.75,28,22.25,21,17,19.5,17.25,23.25,339.2
21.75,20,20.75,28,22.25,21.5,17,19.5,17.25,23.25,339.3666667
21.75,20,20.75,28,22.25,21,17,19,17.25,23.25,339.5333333
21.75,20,20.75,28,22,21.5,17,19.5,17.25,23.25,339.7
21.75,20,20.75,28,22,21.5,17,19,17.25,23.25,339.8666667
21.75,20,20.75,28,22,21,17,19.5,17.25,23.25,340.0333333
21.75,20,20.75,28,22,21.5,17,19,17.25,23.25,340.2
21.75,20,20.75,28,22,21,17,19.5,17.25,23.25,340.3666667
21.75,20,21,28,22,21.5,17,19.5,17.25,23.25,340.5333333
21.75,20,21.25,28,22,21.5,17,19.25,17.25,23.25,340.7
21.75,20,21.25,28,22,21.25,17,19.5,17.25,23.25,340.8666667
21.75,20,21.25,28,22,21.5,17,19,17.25,23.25,341.0333333
21.75,20,21.25,28,21.75,21,17,19.5,17.25,23.25,341.2
21.75,20,21.25,28,21.75,21.5,17,18.5,17.25,23.25,341.3666667
21.5,20,21.25,28,22,21,17,18.5,17.25,23.25,341.5333333
21.5,20,21.25,28,21.75,21.5,17,18.25,17.25,23.25,341.7
21.5,20,21.25,28,22,21.5,17,18.5,17.25,23.25,341.8666667
21.5,20,21.25,28,21.75,18.5,17,18.5,17.25,23.25,342.0333333
21.5,20,21.25,28,21.75,19,17,18.5,17.25,23.25,342.2
21.5,20,21.25,28,21.75,19,17,18.5,17.25,23.25,342.3666667
21.5,20,21.25,28,21.75,18.5,17,18.5,17.25,23.25,342.5333333
21.5,20,21.25,28,21.75,19,17,18.5,17.25,23.25,342.7
21.5,20,21.25,28,21.75,18.5,17,18.25,17.25,23.25,342.8666667
21.5,20,21.25,28,21.75,18.5,17,18.5,17.25,23.25,343.0333333
21.5,20,21.25,28,21.75,18.5,17,18.25,17.25,23.25,343.2
21.5,20,21.25,28,21.75,18.5,17,18.5,17.25,23.25,343.3666667
21.5,20,21.25,28,21.75,18.5,17,18.25,17.25,23.25,343.5333333
21.5,20,21.25,28,21.75,18.5,17,18.5,17.25,23.25,343.7
21.5,20,21.25,28,21.75,19,17,18.5,17.25,23.25,343.8666667
21.5,20,21.25,28,21.75,18.5,17,18.5,17.25,23.25,344.0333333
21.5,20,21.25,28,21.75,19,17,18.5,17.25,23.25,344.2
21.5,20,21.25,28,21.75,18.5,17,18.25,17.25,23.25,344.3666667
21.5,20,21.25,28,21.75,19,17,18.75,17.25,23.25,344.5333333
21.5,20,21.25,28,21.75,18.5,17,18.25,17.25,23.25,344.7
21.5,20,21.25,27.5,21.25,18.5,17,18.5,17.25,23.25,344.8666667
21.5,18.75,21.25,26.25,19.5,18.5,17,18.25,17.25,23.25,345.0333333
21.5,19.25,21.25,25,18.75,18.5,17,18.5,17.25,23.25,345.2
21.5,19.25,21.25,24.75,18,18.5,17,19,17.25,23.25,345.3666667
21.5,19.25,21.25,24.75,17.75,18.5,17,18.5,17.25,23.25,345.5333333
21.5,19.25,21,24.75,18.25,18.75,17,18,17.25,23.25,345.7
21.5,19.25,21,24.75,18.25,18.5,17,18.5,17.25,23.25,345.8666667
21.5,19.25,21,24.75,18.25,18.5,17,18.5,17.25,23.25,346.0333333
21.5,19.25,21,24.75,18.25,18.5,17,18,17.25,23.25,346.2
21.5,19.25,20.75,24.75,18.25,18.5,17,18,17.25,23.25,346.3666667
21.5,19.25,20.75,24.75,18.25,18,17,18.5,17.25,23.25,346.5333333
21.5,19.25,20.75,24.75,18.25,18.5,17,18.25,17.25,23.25,346.7
21.75,19.25,20.75,24.75,18.25,18,17,18,17.25,23.25,346.8666667
21.75,19.25,20.75,24.75,18.25,18,17,18,17.25,23.25,347.0333333
21.75,19.25,20.75,24.75,18.25,18,17,18,17.5,23.25,347.2
21.75,19.25,20.75,24.75,18.25,18,17,18.25,17.5,23.25,347.3666667
21.75,19.25,20.75,24.75,18.25,18.5,17,17.75,17.75,23.25,347.5333333
21.75,19.25,20.75,24.75,18.25,17.5,17,17.75,17.75,23.25,347.7
21.75,19.25,20.75,24.75,18.25,18,17,18,17.75,23.25,347.8666667
22,19.25,20.75,24.75,18.25,18,17,18.25,17.75,23.25,348.0333333
22,19.25,20.75,24.75,18.25,18,17,17.5,17.75,23.25,348.2
22,19.25,20.75,24.75,18.25,17.5,17,18,17.75,23.25,348.3666667
22,19.25,20.75,24.75,18.25,17.5,17,18,17.75,23.25,348.5333333
22.25,19.25,20.75,24.75,18.25,17.5,17,18,17.75,23.25,348.7
22.25,19.25,20.75,24.75,18.25,17.5,17,18,17.75,23.25,348.8666667
22.25,19.25,20.75,25,18.25,17.5,17,18,18,23.25,349.0333333
22.25,19.25,20.75,27,18.25,17,17,17.5,18,23.25,349.2
22.5,19.25,20.75,28,18.25,17.5,17,17.5,18.25,23.25,349.3666667
22.5,19.5,20.75,28,18.25,17,17,17.75,18.25,23.25,349.5333333
22.5,20,20.75,28,18.25,17,17,18,18.25,23.25,349.7
22.5,20,20.75,28,18.25,17,17,17.75,18.25,23.25,349.8666667
22.75,20,20.75,28,18.25,17.5,17,17.25,18.25,23.25,350.0333333
